,assists,clean_sheets,creativity,goals_scored,influence,kickoff_time,opponent_team,full,team,total_points,round
6937,0,1,16.5,0,14.8,2020-06-29 19:00:00,Crystal Palace,Erik Pieters,Burnley,6,32
6938,0,0,22.3,0,10.0,2020-07-05 11:00:00,Sheffield United,Erik Pieters,Burnley,2,33
6939,0,1,15.5,0,16.0,2020-07-08 17:00:00,West Ham,Erik Pieters,Burnley,6,34
6940,0,0,3.0,0,10.6,2020-07-11 14:00:00,Liverpool,Erik Pieters,Burnley,2,35
6941,0,0,1.3,0,14.0,2020-07-15 17:00:00,Wolves,Erik Pieters,Burnley,2,36
6942,1,1,31.0,0,14.8,2020-07-18 16:30:00,Norwich,Erik Pieters,Burnley,12,37
6943,1,0,30.9,0,32.4,2020-07-26 15:00:00,Brighton,Erik Pieters,Burnley,3,38
6944,0,0,0.0,0,0.0,2019-08-11 15:30:00,Man Utd,Ethan Ampadu,Chelsea,0,1
6945,0,0,0.0,0,0.0,2019-08-18 15:30:00,Leicester,Ethan Ampadu,Chelsea,0,2
6946,0,0,0.0,0,0.0,2019-08-24 11:30:00,Norwich,Ethan Ampadu,Chelsea,0,3
6947,0,0,0.0,0,0.0,2019-08-31 14:00:00,Sheffield United,Ethan Ampadu,Chelsea,0,4
6948,0,0,0.0,0,0.0,2019-09-14 14:00:00,Wolves,Ethan Ampadu,Chelsea,0,5
6949,0,0,0.0,0,0.0,2019-09-22 15:30:00,Liverpool,Ethan Ampadu,Chelsea,0,6
6950,0,0,0.0,0,0.0,2019-09-28 14:00:00,Brighton,Ethan Ampadu,Chelsea,0,7
6951,0,0,0.0,0,0.0,2019-10-06 13:00:00,Southampton,Ethan Ampadu,Chelsea,0,8
6952,0,0,0.0,0,0.0,2019-10-19 14:00:00,Newcastle United,Ethan Ampadu,Chelsea,0,9
6953,0,0,0.0,0,0.0,2019-10-26 16:30:00,Burnley,Ethan Ampadu,Chelsea,0,10
6954,0,0,0.0,0,0.0,2019-11-02 17:30:00,Watford,Ethan Ampadu,Chelsea,0,11
6955,0,0,0.0,0,0.0,2019-11-09 12:30:00,Crystal Palace,Ethan Ampadu,Chelsea,0,12
6956,0,0,0.0,0,0.0,2019-11-23 17:30:00,Man City,Ethan Ampadu,Chelsea,0,13
6957,0,0,0.0,0,0.0,2019-11-30 15:00:00,West Ham,Ethan Ampadu,Chelsea,0,14
6958,0,0,0.0,0,0.0,2019-12-04 19:30:00,Aston Villa,Ethan Ampadu,Chelsea,0,15
6959,0,0,0.0,0,0.0,2019-12-07 12:30:00,Everton,Ethan Ampadu,Chelsea,0,16
6960,0,0,0.0,0,0.0,2019-12-14 15:00:00,Bournemouth,Ethan Ampadu,Chelsea,0,17
6961,0,0,0.0,0,0.0,2019-12-22 16:30:00,Tottenham,Ethan Ampadu,Chelsea,0,18
6962,0,0,0.0,0,0.0,2019-12-26 15:00:00,Southampton,Ethan Ampadu,Chelsea,0,19
6963,0,0,0.0,0,0.0,2019-12-29 14:00:00,Arsenal,Ethan Ampadu,Chelsea,0,20
6964,0,0,0.0,0,0.0,2020-01-01 12:30:00,Brighton,Ethan Ampadu,Chelsea,0,21
6965,0,0,0.0,0,0.0,2020-01-11 15:00:00,Burnley,Ethan Ampadu,Chelsea,0,22
6966,0,0,0.0,0,0.0,2020-01-18 17:30:00,Newcastle United,Ethan Ampadu,Chelsea,0,23
6967,0,0,0.0,0,0.0,2020-01-21 20:15:00,Arsenal,Ethan Ampadu,Chelsea,0,24
6968,0,0,0.0,0,0.0,2020-02-01 12:30:00,Leicester,Ethan Ampadu,Chelsea,0,25
6969,0,0,0.0,0,0.0,2020-02-17 20:00:00,Man Utd,Ethan Ampadu,Chelsea,0,26
6970,0,0,0.0,0,0.0,2020-02-22 12:30:00,Tottenham,Ethan Ampadu,Chelsea,0,27
6971,0,0,0.0,0,0.0,2020-02-29 15:00:00,Bournemouth,Ethan Ampadu,Chelsea,0,28
6972,0,0,0.0,0,0.0,2020-03-08 14:00:00,Everton,Ethan Ampadu,Chelsea,0,29
6973,0,0,0.0,0,0.0,2020-06-21 15:15:00,Aston Villa,Ethan Ampadu,Chelsea,0,30
6974,0,0,0.0,0,0.0,2020-06-25 19:15:00,Man City,Ethan Ampadu,Chelsea,0,31
6975,0,0,0.0,0,0.0,2020-07-01 19:15:00,West Ham,Ethan Ampadu,Chelsea,0,32
6976,0,0,0.0,0,0.0,2020-07-04 19:00:00,Watford,Ethan Ampadu,Chelsea,0,33
6977,0,0,0.0,0,0.0,2020-07-07 17:00:00,Crystal Palace,Ethan Ampadu,Chelsea,0,34
6978,0,0,0.0,0,0.0,2020-07-11 16:30:00,Sheffield United,Ethan Ampadu,Chelsea,0,35
6979,0,0,0.0,0,0.0,2020-07-14 19:15:00,Norwich,Ethan Ampadu,Chelsea,0,36
6980,0,0,0.0,0,0.0,2020-07-22 19:15:00,Liverpool,Ethan Ampadu,Chelsea,0,37
6981,0,0,0.0,0,0.0,2020-07-26 15:00:00,Wolves,Ethan Ampadu,Chelsea,0,38
6982,0,0,2.6,0,8.2,2019-08-10 14:00:00,Brighton,Etienne Capoue,Watford,2,1
6983,0,0,2.2,0,4.6,2019-08-17 14:00:00,Everton,Etienne Capoue,Watford,1,2
6984,0,0,2.4,0,9.8,2019-08-24 14:00:00,West Ham,Etienne Capoue,Watford,2,3
6985,0,0,0.0,0,0.0,2019-08-31 14:00:00,Newcastle United,Etienne Capoue,Watford,0,4
6986,0,0,14.4,0,27.0,2019-09-15 15:30:00,Arsenal,Etienne Capoue,Watford,1,5
6987,0,0,10.9,0,13.6,2019-09-21 14:00:00,Man City,Etienne Capoue,Watford,2,6
6988,0,0,5.4,0,7.6,2019-09-28 14:00:00,Wolves,Etienne Capoue,Watford,2,7
6989,0,0,0.0,0,0.0,2019-10-05 14:00:00,Sheffield United,Etienne Capoue,Watford,0,8
6990,0,0,0.0,0,0.0,2019-10-19 14:00:00,Tottenham,Etienne Capoue,Watford,0,9
6991,0,0,0.0,0,0.0,2019-10-26 14:00:00,Bournemouth,Etienne Capoue,Watford,0,10
6992,0,0,0.0,0,0.0,2019-11-02 17:30:00,Chelsea,Etienne Capoue,Watford,0,11
6993,0,1,2.8,0,21.8,2019-11-08 20:00:00,Norwich,Etienne Capoue,Watford,3,12
6994,0,0,28.3,0,9.2,2019-11-23 15:00:00,Burnley,Etienne Capoue,Watford,2,13
6995,1,0,16.1,0,24.2,2019-11-30 17:30:00,Southampton,Etienne Capoue,Watford,6,14
6996,0,0,5.8,0,12.4,2019-12-04 19:30:00,Leicester,Etienne Capoue,Watford,2,15
6997,0,1,2.3,0,6.2,2019-12-07 15:00:00,Crystal Palace,Etienne Capoue,Watford,2,16
6998,0,0,11.9,0,11.6,2019-12-14 12:30:00,Liverpool,Etienne Capoue,Watford,2,17
6999,0,1,1.6,0,8.8,2019-12-22 14:00:00,Man Utd,Etienne Capoue,Watford,2,18
7000,0,0,1.4,0,25.6,2019-12-26 15:00:00,Sheffield United,Etienne Capoue,Watford,2,19
7001,1,1,37.8,0,44.2,2019-12-28 15:00:00,Aston Villa,Etienne Capoue,Watford,6,20
7002,0,0,1.7,0,10.8,2020-01-01 15:00:00,Wolves,Etienne Capoue,Watford,2,21
7003,0,1,14.8,0,28.6,2020-01-12 14:00:00,Bournemouth,Etienne Capoue,Watford,3,22
7004,0,1,3.0,0,16.6,2020-01-18 12:30:00,Tottenham,Etienne Capoue,Watford,2,23
7005,0,0,2.7,0,16.8,2020-01-21 19:30:00,Aston Villa,Etienne Capoue,Watford,2,24
7006,0,0,11.8,0,20.6,2020-02-01 15:00:00,Everton,Etienne Capoue,Watford,2,25
7007,1,0,10.8,0,37.6,2020-02-08 17:30:00,Brighton,Etienne Capoue,Watford,8,26
7008,0,0,3.2,0,11.0,2020-02-23 14:00:00,Man Utd,Etienne Capoue,Watford,2,27
7009,0,1,14.1,0,22.0,2020-02-29 17:30:00,Liverpool,Etienne Capoue,Watford,3,28
7010,0,0,13.9,0,10.6,2020-03-07 15:00:00,Crystal Palace,Etienne Capoue,Watford,1,29
7011,0,1,13.8,0,9.2,2020-06-20 11:30:00,Leicester,Etienne Capoue,Watford,3,30
7012,0,0,43.5,0,10.2,2020-06-25 17:00:00,Burnley,Etienne Capoue,Watford,2,31
7013,0,0,0.8,0,14.4,2020-06-28 15:30:00,Southampton,Etienne Capoue,Watford,2,32
7014,0,0,0.3,0,7.8,2020-07-04 19:00:00,Chelsea,Etienne Capoue,Watford,0,33
7015,1,0,17.6,0,24.2,2020-07-07 17:00:00,Norwich,Etienne Capoue,Watford,7,34
7016,0,0,15.7,0,7.6,2020-07-11 11:30:00,Newcastle United,Etienne Capoue,Watford,2,35
7017,0,0,0.0,0,0.0,2020-07-17 19:00:00,West Ham,Etienne Capoue,Watford,0,36
7018,0,0,0.0,0,0.0,2020-07-21 17:00:00,Man City,Etienne Capoue,Watford,0,37
7019,0,0,0.0,0,0.0,2020-07-26 15:00:00,Arsenal,Etienne Capoue,Watford,0,38
7020,0,0,0.0,0,0.0,2019-09-28 14:00:00,Chelsea,Ezequiel Schelotto,Brighton,0,7
7021,0,0,0.0,0,0.0,2019-10-05 11:30:00,Tottenham,Ezequiel Schelotto,Brighton,0,8
7022,0,0,0.0,0,0.0,2019-10-19 14:00:00,Aston Villa,Ezequiel Schelotto,Brighton,0,9
7023,0,0,0.1,0,0.2,2019-10-26 14:00:00,Everton,Ezequiel Schelotto,Brighton,1,10
7024,0,0,0.3,0,0.0,2019-11-02 15:00:00,Norwich,Ezequiel Schelotto,Brighton,1,11
7025,0,0,0.0,0,0.0,2019-11-10 14:00:00,Man Utd,Ezequiel Schelotto,Brighton,0,12
7026,0,0,0.8,0,0.8,2019-11-23 15:00:00,Leicester,Ezequiel Schelotto,Brighton,1,13
7027,0,0,0.0,0,0.0,2019-11-30 15:00:00,Liverpool,Ezequiel Schelotto,Brighton,0,14
7028,0,0,0.0,0,0.0,2019-12-05 20:15:00,Arsenal,Ezequiel Schelotto,Brighton,0,15
7029,0,0,0.0,0,0.0,2019-12-08 16:30:00,Wolves,Ezequiel Schelotto,Brighton,0,16
7030,0,0,0.0,0,0.0,2019-12-16 19:45:00,Crystal Palace,Ezequiel Schelotto,Brighton,0,17
7031,0,0,0.0,0,0.0,2019-12-21 15:00:00,Sheffield United,Ezequiel Schelotto,Brighton,0,18
7032,0,0,1.5,0,9.2,2019-12-26 12:30:00,Tottenham,Ezequiel Schelotto,Brighton,1,19
7033,0,0,0.0,0,0.0,2019-12-28 12:30:00,Bournemouth,Ezequiel Schelotto,Brighton,0,20
7034,0,0,0.0,0,0.0,2020-01-01 12:30:00,Chelsea,Ezequiel Schelotto,Brighton,0,21
7035,0,0,0.0,0,0.0,2020-01-11 15:00:00,Everton,Ezequiel Schelotto,Brighton,0,22
7036,0,0,0.0,0,0.0,2020-01-18 15:00:00,Aston Villa,Ezequiel Schelotto,Brighton,0,23
7037,0,0,0.0,0,0.0,2020-01-21 19:30:00,Bournemouth,Ezequiel Schelotto,Brighton,0,24
7038,0,0,1.3,0,4.2,2020-02-01 15:00:00,West Ham,Ezequiel Schelotto,Brighton,1,25
7039,0,0,2.8,0,0.4,2020-02-08 17:30:00,Watford,Ezequiel Schelotto,Brighton,1,26
7040,0,0,1.1,0,16.0,2020-02-22 15:00:00,Sheffield United,Ezequiel Schelotto,Brighton,2,27
7041,0,0,0.0,0,0.0,2020-02-29 12:30:00,Crystal Palace,Ezequiel Schelotto,Brighton,-1,28
7042,0,0,0.0,0,0.0,2020-03-07 15:00:00,Wolves,Ezequiel Schelotto,Brighton,0,29
7043,0,0,4.8,0,7.6,2020-06-20 14:00:00,Arsenal,Ezequiel Schelotto,Brighton,2,30
7044,0,0,0.0,0,0.0,2020-06-23 17:00:00,Leicester,Ezequiel Schelotto,Brighton,0,31
7045,0,0,0.0,0,0.0,2020-06-30 19:15:00,Man Utd,Ezequiel Schelotto,Brighton,0,32
7046,0,0,0.0,0,0.0,2020-07-04 11:30:00,Norwich,Ezequiel Schelotto,Brighton,0,33
7047,0,0,0.0,0,0.0,2020-07-08 19:15:00,Liverpool,Ezequiel Schelotto,Brighton,0,34
7048,0,0,0.0,0,0.0,2020-07-11 19:00:00,Man City,Ezequiel Schelotto,Brighton,0,35
7049,0,0,0.0,0,0.0,2020-07-16 19:15:00,Southampton,Ezequiel Schelotto,Brighton,0,36
7050,0,0,0.0,0,0.0,2020-07-20 17:00:00,Newcastle United,Ezequiel Schelotto,Brighton,0,37
7051,0,0,0.0,0,0.0,2020-07-26 15:00:00,Burnley,Ezequiel Schelotto,Brighton,0,38
7052,0,0,0.0,0,0.0,2019-08-10 16:30:00,Tottenham,Ezri Konsa Ngoyo,Aston Villa,0,1
7053,0,0,0.0,0,0.0,2019-08-17 14:00:00,Bournemouth,Ezri Konsa Ngoyo,Aston Villa,0,2
7054,0,0,0.0,0,0.0,2019-08-23 19:00:00,Everton,Ezri Konsa Ngoyo,Aston Villa,0,3
7055,0,0,0.0,0,0.0,2019-08-31 14:00:00,Crystal Palace,Ezri Konsa Ngoyo,Aston Villa,0,4
7056,0,0,0.0,0,0.0,2019-09-16 19:00:00,West Ham,Ezri Konsa Ngoyo,Aston Villa,0,5
7057,0,0,0.0,0,0.0,2019-09-22 15:30:00,Arsenal,Ezri Konsa Ngoyo,Aston Villa,0,6
7058,0,0,0.0,0,0.0,2019-09-28 14:00:00,Burnley,Ezri Konsa Ngoyo,Aston Villa,0,7
7059,0,0,0.3,0,6.2,2019-10-05 14:00:00,Norwich,Ezri Konsa Ngoyo,Aston Villa,1,8
7060,0,0,0.0,0,0.0,2019-10-19 14:00:00,Brighton,Ezri Konsa Ngoyo,Aston Villa,0,9
7061,0,0,0.0,0,0.0,2019-10-26 11:30:00,Man City,Ezri Konsa Ngoyo,Aston Villa,0,10
7062,0,0,0.0,0,0.0,2019-11-02 15:00:00,Liverpool,Ezri Konsa Ngoyo,Aston Villa,0,11
7063,0,0,10.3,0,13.8,2019-11-10 14:00:00,Wolves,Ezri Konsa Ngoyo,Aston Villa,1,12
7064,0,1,1.3,0,27.4,2019-11-25 20:00:00,Newcastle United,Ezri Konsa Ngoyo,Aston Villa,6,13
7065,0,0,0.1,0,8.2,2019-12-01 16:30:00,Man Utd,Ezri Konsa Ngoyo,Aston Villa,1,14
7066,0,0,0.1,0,46.6,2019-12-04 19:30:00,Chelsea,Ezri Konsa Ngoyo,Aston Villa,1,15
7067,1,0,10.1,0,44.8,2019-12-08 14:00:00,Leicester,Ezri Konsa Ngoyo,Aston Villa,3,16
7068,0,0,0.0,0,0.0,2019-12-14 15:00:00,Sheffield United,Ezri Konsa Ngoyo,Aston Villa,0,17
7069,0,0,0.0,0,0.0,2019-12-21 15:00:00,Southampton,Ezri Konsa Ngoyo,Aston Villa,0,18
7070,0,1,0.4,0,6.8,2019-12-26 15:00:00,Norwich,Ezri Konsa Ngoyo,Aston Villa,6,19
7071,0,0,0.7,0,12.2,2019-12-28 15:00:00,Watford,Ezri Konsa Ngoyo,Aston Villa,1,20
7072,0,0,20.6,0,17.2,2020-01-01 12:30:00,Burnley,Ezri Konsa Ngoyo,Aston Villa,2,21
7073,0,0,0.3,0,14.2,2020-01-12 16:30:00,Man City,Ezri Konsa Ngoyo,Aston Villa,-1,22
7074,0,0,0.7,0,8.8,2020-01-18 15:00:00,Brighton,Ezri Konsa Ngoyo,Aston Villa,2,23
7075,1,0,12.8,0,29.0,2020-01-21 19:30:00,Watford,Ezri Konsa Ngoyo,Aston Villa,6,24
7076,0,0,0.1,0,1.0,2020-02-01 15:00:00,Bournemouth,Ezri Konsa Ngoyo,Aston Villa,0,25
7077,0,0,0.6,0,11.8,2020-02-16 14:00:00,Tottenham,Ezri Konsa Ngoyo,Aston Villa,1,26
7078,0,0,0.1,0,11.4,2020-02-22 15:00:00,Southampton,Ezri Konsa Ngoyo,Aston Villa,0,27
7079,0,0,0.0,0,0.0,2020-03-09 20:00:00,Leicester,Ezri Konsa Ngoyo,Aston Villa,0,29
7080,0,1,5.4,0,9.0,2020-06-17 17:00:00,Sheffield United,Ezri Konsa Ngoyo,Aston Villa,6,30
7081,0,0,0.8,0,15.4,2020-06-21 15:15:00,Chelsea,Ezri Konsa Ngoyo,Aston Villa,0,30
7082,0,0,37.0,0,9.2,2020-06-24 17:00:00,Newcastle United,Ezri Konsa Ngoyo,Aston Villa,3,31
7083,0,0,15.1,0,6.8,2020-06-27 11:30:00,Wolves,Ezri Konsa Ngoyo,Aston Villa,1,32
7084,0,0,0.9,0,4.2,2020-07-05 15:30:00,Liverpool,Ezri Konsa Ngoyo,Aston Villa,1,33
7085,0,0,22.9,0,6.6,2020-07-09 19:15:00,Man Utd,Ezri Konsa Ngoyo,Aston Villa,0,34
7086,0,1,0.3,0,7.4,2020-07-12 13:15:00,Crystal Palace,Ezri Konsa Ngoyo,Aston Villa,6,35
7087,0,0,0.3,1,46.6,2020-07-16 17:00:00,Everton,Ezri Konsa Ngoyo,Aston Villa,9,36
7088,0,1,10.4,0,25.4,2020-07-21 19:15:00,Arsenal,Ezri Konsa Ngoyo,Aston Villa,7,37
7089,0,0,0.2,0,10.6,2020-07-26 15:00:00,West Ham,Ezri Konsa Ngoyo,Aston Villa,2,38
7090,0,0,0.0,0,0.0,2019-08-10 14:00:00,Crystal Palace,Fabian Delph,Everton,0,1
7091,0,0,0.0,0,0.0,2019-08-17 14:00:00,Watford,Fabian Delph,Everton,0,2
7092,0,0,0.0,0,0.0,2019-08-23 19:00:00,Aston Villa,Fabian Delph,Everton,0,3
7093,0,0,3.9,0,16.4,2019-09-01 13:00:00,Wolves,Fabian Delph,Everton,0,4
7094,0,0,12.0,0,16.4,2019-09-15 13:00:00,Bournemouth,Fabian Delph,Everton,0,5
7095,0,0,16.1,0,16.6,2019-09-21 14:00:00,Sheffield United,Fabian Delph,Everton,1,6
7096,0,0,8.8,0,13.6,2019-09-28 16:30:00,Man City,Fabian Delph,Everton,1,7
7097,0,0,13.0,0,10.8,2019-10-05 14:00:00,Burnley,Fabian Delph,Everton,2,8
7098,0,0,0.0,0,0.0,2019-10-19 11:30:00,West Ham,Fabian Delph,Everton,0,9
7099,0,0,0.6,0,5.0,2019-10-26 14:00:00,Brighton,Fabian Delph,Everton,0,10
7100,0,0,2.7,0,9.8,2019-11-03 16:30:00,Tottenham,Fabian Delph,Everton,2,11
7101,0,0,0.0,0,0.0,2019-11-09 15:00:00,Southampton,Fabian Delph,Everton,0,12
7102,0,0,0.0,0,0.0,2019-11-23 15:00:00,Norwich,Fabian Delph,Everton,0,13
7103,0,0,0.0,0,0.0,2019-12-01 16:30:00,Leicester,Fabian Delph,Everton,0,14
7104,0,0,0.0,0,0.0,2019-12-04 20:15:00,Liverpool,Fabian Delph,Everton,0,15
7105,0,0,0.0,0,0.0,2019-12-07 12:30:00,Chelsea,Fabian Delph,Everton,0,16
7106,0,0,0.0,0,0.0,2019-12-15 14:00:00,Man Utd,Fabian Delph,Everton,0,17
7107,0,1,5.8,0,13.6,2019-12-21 12:30:00,Arsenal,Fabian Delph,Everton,6,18
7108,0,1,32.9,0,11.8,2019-12-26 15:00:00,Burnley,Fabian Delph,Everton,8,19
7109,0,0,0.3,0,2.2,2019-12-28 15:00:00,Newcastle United,Fabian Delph,Everton,1,20
7110,0,0,4.1,0,9.2,2020-01-01 17:30:00,Man City,Fabian Delph,Everton,0,21
7111,0,0,0.0,0,2.2,2020-01-11 15:00:00,Brighton,Fabian Delph,Everton,1,22
7112,0,0,6.3,0,13.6,2020-01-18 15:00:00,West Ham,Fabian Delph,Everton,2,23
7113,0,0,7.3,0,14.8,2020-01-21 19:30:00,Newcastle United,Fabian Delph,Everton,1,24
7114,0,0,20.6,0,10.8,2020-02-01 15:00:00,Watford,Fabian Delph,Everton,-2,25
7115,0,0,0.0,0,0.0,2020-02-08 12:30:00,Crystal Palace,Fabian Delph,Everton,0,26
7116,0,0,12.3,0,16.2,2020-02-23 16:30:00,Arsenal,Fabian Delph,Everton,1,27
7117,0,0,0.0,0,0.0,2020-03-01 14:00:00,Man Utd,Fabian Delph,Everton,0,28
7118,0,0,0.0,0,0.0,2020-03-08 14:00:00,Chelsea,Fabian Delph,Everton,0,29
7119,0,0,0.0,0,0.0,2020-06-21 18:00:00,Liverpool,Fabian Delph,Everton,0,30
7120,0,0,0.0,0,0.0,2020-06-24 17:00:00,Norwich,Fabian Delph,Everton,0,31
7121,0,0,0.0,0,0.0,2020-07-01 17:00:00,Leicester,Fabian Delph,Everton,0,32
7122,0,0,0.0,0,0.0,2020-07-06 19:00:00,Tottenham,Fabian Delph,Everton,0,33
7123,0,0,0.0,0,0.0,2020-07-09 17:00:00,Southampton,Fabian Delph,Everton,0,34
7124,0,0,0.0,0,0.0,2020-07-12 11:00:00,Wolves,Fabian Delph,Everton,0,35
7125,0,0,0.0,0,0.0,2020-07-16 17:00:00,Aston Villa,Fabian Delph,Everton,0,36
7126,0,0,0.0,0,0.0,2020-07-20 17:00:00,Sheffield United,Fabian Delph,Everton,0,37
7127,0,0,0.0,0,0.0,2020-07-26 15:00:00,Bournemouth,Fabian Delph,Everton,0,38
7128,0,0,1.7,0,23.4,2019-08-11 13:00:00,Arsenal,Fabian Sch?r,Newcastle United,2,1
7129,0,0,0.6,0,25.4,2019-08-17 14:00:00,Norwich,Fabian Sch?r,Newcastle United,1,2
7130,0,1,0.2,0,33.2,2019-08-25 15:30:00,Tottenham,Fabian Sch?r,Newcastle United,8,3
7131,0,0,1.5,1,42.8,2019-08-31 14:00:00,Watford,Fabian Sch?r,Newcastle United,8,4
7132,0,0,0.1,0,22.2,2019-09-14 11:30:00,Liverpool,Fabian Sch?r,Newcastle United,1,5
7133,0,1,0.9,0,20.6,2019-09-21 16:30:00,Brighton,Fabian Sch?r,Newcastle United,6,6
7134,0,0,0.3,0,20.6,2019-09-29 15:30:00,Leicester,Fabian Sch?r,Newcastle United,-1,7
7135,0,1,0.2,0,24.4,2019-10-06 15:30:00,Man Utd,Fabian Sch?r,Newcastle United,5,8
7136,0,0,4.4,0,23.8,2019-10-19 14:00:00,Chelsea,Fabian Sch?r,Newcastle United,2,9
7137,0,0,0.0,0,0.0,2019-10-27 14:00:00,Wolves,Fabian Sch?r,Newcastle United,0,10
7138,0,0,0.0,0,0.0,2019-11-02 15:00:00,West Ham,Fabian Sch?r,Newcastle United,0,11
7139,0,0,0.0,0,0.0,2019-11-09 15:00:00,Bournemouth,Fabian Sch?r,Newcastle United,0,12
7140,0,0,0.0,0,0.0,2019-11-25 20:00:00,Aston Villa,Fabian Sch?r,Newcastle United,0,13
7141,0,0,0.0,0,0.0,2019-11-30 12:30:00,Man City,Fabian Sch?r,Newcastle United,0,14
7142,0,0,0.0,0,0.0,2019-12-05 19:30:00,Sheffield United,Fabian Sch?r,Newcastle United,0,15
7143,0,0,0.6,0,14.2,2019-12-08 14:00:00,Southampton,Fabian Sch?r,Newcastle United,1,16
7144,0,0,0.9,0,14.6,2019-12-14 15:00:00,Burnley,Fabian Sch?r,Newcastle United,2,17
7145,0,1,10.3,0,14.6,2019-12-21 15:00:00,Crystal Palace,Fabian Sch?r,Newcastle United,5,18
7146,0,0,0.3,0,10.4,2019-12-26 17:30:00,Man Utd,Fabian Sch?r,Newcastle United,-1,19
7147,0,0,20.8,1,60.4,2019-12-28 15:00:00,Everton,Fabian Sch?r,Newcastle United,7,20
7148,0,0,0.2,0,15.4,2020-01-01 15:00:00,Leicester,Fabian Sch?r,Newcastle United,1,21
7149,0,0,0.0,0,0.0,2020-01-11 15:00:00,Wolves,Fabian Sch?r,Newcastle United,0,22
7150,0,0,0.0,0,0.0,2020-01-18 17:30:00,Chelsea,Fabian Sch?r,Newcastle United,0,23
7151,1,0,0.5,0,1.8,2020-01-21 19:30:00,Everton,Fabian Sch?r,Newcastle United,4,24
7152,0,0,0.0,0,0.0,2020-02-01 15:00:00,Norwich,Fabian Sch?r,Newcastle United,0,25
7153,0,0,0.0,0,2.2,2020-02-16 16:30:00,Arsenal,Fabian Sch?r,Newcastle United,0,26
7154,0,0,0.7,0,22.4,2020-02-22 15:00:00,Crystal Palace,Fabian Sch?r,Newcastle United,2,27
7155,0,0,0.0,0,0.0,2020-02-29 15:00:00,Burnley,Fabian Sch?r,Newcastle United,0,28
7156,0,0,0.0,0,0.0,2020-03-07 15:00:00,Southampton,Fabian Sch?r,Newcastle United,0,29
7157,0,0,0.1,0,2.2,2020-06-21 13:00:00,Sheffield United,Fabian Sch?r,Newcastle United,1,30
7158,0,0,0.0,0,0.0,2020-06-24 17:00:00,Aston Villa,Fabian Sch?r,Newcastle United,0,31
7159,0,0,0.0,0,0.0,2020-07-01 17:00:00,Bournemouth,Fabian Sch?r,Newcastle United,0,32
7160,0,0,0.0,0,0.0,2020-07-05 13:15:00,West Ham,Fabian Sch?r,Newcastle United,0,33
7161,0,0,11.8,0,18.0,2020-07-08 17:00:00,Man City,Fabian Sch?r,Newcastle United,0,34
7162,0,0,1.3,0,13.6,2020-07-11 11:30:00,Watford,Fabian Sch?r,Newcastle United,0,35
7163,0,0,0.9,0,14.4,2020-07-15 17:00:00,Tottenham,Fabian Sch?r,Newcastle United,1,36
7164,0,0,0.0,0,0.0,2020-07-20 17:00:00,Brighton,Fabian Sch?r,Newcastle United,0,37
7165,0,0,0.0,0,0.0,2020-07-26 15:00:00,Liverpool,Fabian Sch?r,Newcastle United,0,38
7166,0,0,11.8,0,25.6,2019-08-09 19:00:00,Norwich,Fabio Henrique Tavares,Liverpool,2,1
7167,0,0,0.3,0,4.4,2019-08-17 14:00:00,Southampton,Fabio Henrique Tavares,Liverpool,1,2
7168,1,0,51.0,0,36.2,2019-08-24 16:30:00,Arsenal,Fabio Henrique Tavares,Liverpool,6,3
7169,0,1,12.8,0,10.2,2019-08-31 16:30:00,Burnley,Fabio Henrique Tavares,Liverpool,3,4
7170,0,0,18.3,0,9.2,2019-09-14 11:30:00,Newcastle United,Fabio Henrique Tavares,Liverpool,2,5
7171,0,0,16.4,0,15.8,2019-09-22 15:30:00,Chelsea,Fabio Henrique Tavares,Liverpool,1,6
7172,0,1,16.5,0,19.0,2019-09-28 11:30:00,Sheffield United,Fabio Henrique Tavares,Liverpool,3,7
7173,0,0,6.7,0,14.6,2019-10-05 14:00:00,Leicester,Fabio Henrique Tavares,Liverpool,1,8
7174,0,0,24.6,0,12.4,2019-10-20 15:30:00,Man Utd,Fabio Henrique Tavares,Liverpool,1,9
7175,0,0,33.0,0,22.8,2019-10-27 16:30:00,Tottenham,Fabio Henrique Tavares,Liverpool,2,10
7176,0,0,0.0,0,0.0,2019-11-02 15:00:00,Aston Villa,Fabio Henrique Tavares,Liverpool,0,11
7177,0,0,1.1,1,38.6,2019-11-10 16:30:00,Man City,Fabio Henrique Tavares,Liverpool,9,12
7178,0,0,6.3,0,11.8,2019-11-23 15:00:00,Crystal Palace,Fabio Henrique Tavares,Liverpool,1,13
7179,0,0,0.0,0,0.0,2019-11-30 15:00:00,Brighton,Fabio Henrique Tavares,Liverpool,0,14
7180,0,0,0.0,0,0.0,2019-12-04 20:15:00,Everton,Fabio Henrique Tavares,Liverpool,0,15
7181,0,0,0.0,0,0.0,2019-12-07 15:00:00,Bournemouth,Fabio Henrique Tavares,Liverpool,0,16
7182,0,0,0.0,0,0.0,2019-12-14 12:30:00,Watford,Fabio Henrique Tavares,Liverpool,0,17
7183,0,0,0.0,0,0.0,2019-12-26 20:00:00,Leicester,Fabio Henrique Tavares,Liverpool,0,19
7184,0,0,0.0,0,0.0,2019-12-29 16:30:00,Wolves,Fabio Henrique Tavares,Liverpool,0,20
7185,0,0,0.0,0,0.0,2020-01-02 20:00:00,Sheffield United,Fabio Henrique Tavares,Liverpool,0,21
